"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2015-02",,,,,"55.3",",U","61.0",",,,U","49.5",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2015-03",,,,,"59.3",",U","66.4",",,,U","52.1",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2015-04",,,,,"58.2",",U","66.8",",,,U","49.6",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2015-05",,,,,"57.3",",U","65.2",",,,U","49.3",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2015-06",,,,,"71.7",",U","81.5",",,,U","61.8",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2015-07",,,,,"71.0",",U","79.9",",,,U","62.1",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2015-08",,,,,"70.2",",U","80.3",",,,U","60.1",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2015-09",,,,,"73.0",",U","81.4",",,,U","64.6",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2015-10",,,,,"68.2",",U","76.4",",,,U","60.0",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2015-11",,,,,"50.5",",U","56.0",",,,U","45.1",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2015-12",,,,,"46.3",",U","51.0",",,,U","41.6",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2016-02",,,,,"54.8","2,U","61.3","2,,,U","48.4","2,,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2016-03",,,,,"53.5",",U","59.7",",,,U","47.4",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2016-04",,,,,"57.8",",U","65.4",",,,U","50.1",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2016-05",,,,,"61.9","2,U","70.7","1,,,U","53.0","1,,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2016-06",,,,,"71.3",",U","81.6",",,,U","60.9",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2016-07",,,,,"73.7",",U","82.7",",,,U","64.7",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2016-08",,,,,"71.0","2,U","80.1","1,,,U","61.8","1,,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2016-09",,,,,"70.7",",U","79.4",",,,U","62.0",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2016-10",,,,,"60.7",",U","67.4",",,,U","54.0",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2016-11",,,,,"54.1",",U","59.3",",,,U","49.0",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2016-12",,,,,"45.9",",U","51.1",",,,U","40.6",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2017-01",,,,,"44.1","2,U","49.1","1,,,U","39.2","1,,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2017-02",,,,,"49.0",",U","53.9",",,,U","44.2",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2017-03",,,,,"54.3",",U","61.1",",,,U","47.6",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2017-04",,,,,"54.9",",U","62.3",",,,U","47.6",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2017-05",,,,,"62.6",",U","71.6",",,,U","53.7",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2017-06",,,,,"69.9","1,U","79.3","1,,,U","60.6",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2017-07",,,,,"77.3",",U","86.0",",,,U","68.6",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2017-08",,,,,"74.2",",U","82.5",",,,U","66.0",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2017-09",,,,,"71.3",",U","80.5",",,,U","62.0",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2017-10",,,,,"65.5",",U","73.4",",,,U","57.6",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2017-11",,,,,"53.8",",U","59.3",",,,U","48.3",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2017-12",,,,,"50.2",",U","54.8",",,,U","45.7",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2018-01",,,,,"50.1",",U","55.2",",,,U","45.0",",,,U"
